objName,objID,objInfoFlag,qualityFlag,raMean,decMean,epochMean,ng,nr,ni,nz,ny,gMeanApMag,gMeanApMagErr,rMeanApMag,rMeanApMagErr,iMeanApMag,iMeanApMagErr,zMeanApMag,zMeanApMagErr,yMeanApMag,yMeanApMagErr
PSO J167.8748-12.6683,92791678747878420,268959744,32,167.87478766,-12.66828486,56059.24864583,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.428499221801758,0.3142389953136444
PSO J167.8750-12.6692,92791678749717369,268959744,32,167.8749671,-12.66916513,56007.38146991,0,1,0,0,0,-999.0,-999.0,22.358400344848633,0.33302199840545654,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8750-12.6703,92791678749905976,436527104,52,167.87497127770934,-12.670319678083032,56628.903055918025,12,10,16,17,13,20.2101993560791,0.03577800095081329,19.100799560546875,0.014272999949753284,18.616199493408203,0.007794000208377838,18.409000396728516,0.009494000114500523,18.356800079345703,0.046202000230550766
PSO J167.8751-12.6697,92791678751176775,268959744,32,167.8751107,-12.66965827,56007.39287037,0,1,0,0,0,-999.0,-999.0,21.674699783325195,0.18055599927902222,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8758-12.6686,92791678758288037,268959744,32,167.8758327,-12.66861144,56007.35472222,1,0,0,0,0,21.829299926757812,0.27419400215148926,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8759-12.6678,92791678758869012,436527104,52,167.8758737746674,-12.667783767887629,56534.44998139862,1,8,16,16,9,21.765300750732422,0.1195409968495369,20.81410026550293,0.08897899836301804,20.221399307250977,0.03413299843668938,19.89699935913086,0.040143001824617386,19.312999725341797,0.08366499841213226
PSO J167.8766-12.6717,92791678765594411,268959744,32,167.87655588,-12.67166022,56285.67085648,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.567699432373047,0.3321020007133484
PSO J167.8766-12.6709,92791678766025345,268959744,32,167.87662454,-12.67087374,56285.66300926,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.739999771118164,0.3033309876918793
PSO J167.8770-12.6690,92791678769817554,268959744,32,167.87698534,-12.66901358,56007.35472222,1,0,0,0,0,22.470699310302734,0.2686839997768402,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8777-12.6678,92791678776469018,444915712,53,167.8777157293346,-12.667741380458446,56644.259793337915,2,7,11,7,0,21.358800888061523,0.15533900260925293,20.9148006439209,0.06461899727582932,20.74920082092285,0.05055300146341324,20.446300506591797,0.12455999851226807,-999.0,-999.0
PSO J167.8778-12.6685,92791678777988160,268513280,32,167.87777126,-12.66851697,56644.64133102,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.600500106811523,0.024204999208450317,-999.0,-999.0
PSO J167.8780-12.6710,92791678780345261,268959744,32,167.87796971,-12.67104146,56721.78865741,0,1,0,0,1,-999.0,-999.0,23.62310028076172,0.2507779896259308,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8791-12.6708,92791678791145400,268959744,32,167.87910954,-12.6708062,56007.38146991,0,1,0,0,0,-999.0,-999.0,22.365699768066406,0.29183200001716614,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8794-12.6701,92791678793976200,268959744,32,167.87939786,-12.6701356,56059.24864583,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.243000030517578,0.2558929920196533
PSO J167.8796-12.6715,92791678796114557,268959744,32,167.87960504,-12.67150723,56007.39287037,0,1,0,0,0,-999.0,-999.0,22.612600326538086,0.3447340130805969,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8800-12.6697,92791678799366841,268959744,32,167.88001207,-12.66966475,56029.66253472,1,0,0,0,1,21.670700073242188,0.21270400285720825,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.6742000579834,0.24508899450302124
PSO J167.8810-12.6706,92791678809635633,268959744,32,167.88096797,-12.6706148,56007.35472222,1,0,0,0,0,23.068099975585938,0.2857629954814911,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8820-12.6675,92791678820269312,268959744,32,167.88203411,-12.66754736,56701.55894676,0,1,0,0,0,-999.0,-999.0,19.885499954223633,0.16208800673484802,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8828-12.6713,92791678828004805,268959744,32,167.8828046,-12.67130496,56007.35472222,1,0,0,0,0,21.90999984741211,0.1992119997739792,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8831-12.6699,92791678831286526,268959744,32,167.8831362,-12.66986917,56701.55894676,0,1,0,0,0,-999.0,-999.0,19.944400787353516,0.1944430023431778,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8834-12.6672,92791678834919684,302067712,36,167.883449,-12.66723952,56451.27403935,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.99880027770996,0.20503699779510498,-999.0,-999.0
PSO J167.8838-12.6712,92791678838404872,268959744,32,167.88384307,-12.67124647,56007.36077546,1,0,0,0,0,21.894500732421875,0.2271289974451065,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8849-12.6738,92791678848431815,277348352,33,167.88485076,-12.67379533,56701.55894676,0,1,0,0,0,-999.0,-999.0,19.632699966430664,0.17840899527072906,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8849-12.6722,92791678848893733,268959744,32,167.88489378,-12.67219888,56007.35472222,1,0,0,0,0,21.39349937438965,0.20939500629901886,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8864-12.6673,92791678864059653,268959744,32,167.8864175,-12.66727354,56721.46991898,1,0,0,0,0,20.361099243164062,0.07119899988174438,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8865-12.6746,92791678865830807,268513280,32,167.88654606,-12.67463007,56358.38790509,0,1,0,0,0,-999.0,-999.0,18.42609977722168,0.008058000355958939,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8869-12.6730,92791678869122787,268959744,32,167.88691673,-12.67298773,56007.35472222,1,0,0,0,0,22.059799194335938,0.2548550069332123,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8870-12.6738,92791678870401765,268513280,32,167.88700243,-12.67383198,56358.38790509,0,1,0,0,0,-999.0,-999.0,19.562999725341797,0.011729000136256218,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8872-12.6682,92791678872008573,268513280,32,167.88715945,-12.66816686,56358.39957176,0,1,0,0,0,-999.0,-999.0,19.129600524902344,0.01066100038588047,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8881-12.6746,92791678880660852,268959744,32,167.88806687,-12.67461346,55343.27508102,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.957399368286133,0.28640198707580566
PSO J167.8888-12.6751,92791678887570279,268959744,32,167.88875115,-12.67507318,56007.39287037,0,1,0,0,0,-999.0,-999.0,23.301000595092773,0.3348740041255951,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8890-12.6729,92791678890212909,268959744,32,167.8890274,-12.67289875,56422.27990741,1,0,0,0,0,22.05769920349121,0.2401449978351593,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8893-12.6704,92791678892935912,268959744,32,167.88930475,-12.67039205,56721.46991898,1,0,0,0,0,21.257099151611328,0.17438699305057526,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8896-12.6747,92791678896320678,268959744,32,167.8896404,-12.67474447,56701.55894676,0,1,0,0,0,-999.0,-999.0,20.64430046081543,0.20074999332427979,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8905-12.6708,92791678904405377,268959744,32,167.89045133,-12.67084329,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.68630027770996,0.43006598949432373
PSO J167.8906-12.6681,92791678906278690,310456320,37,167.89058601,-12.66807117,56016.39421296,1,0,0,0,0,20.402099609375,0.16522499918937683,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8909-12.6741,92791678908691393,268959744,32,167.89087141,-12.67414945,56059.23626157,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8909-12.6727,92791678909813148,268513280,32,167.89094357,-12.67267861,56358.38790509,0,1,0,0,0,-999.0,-999.0,18.424999237060547,0.010487000457942486,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8912-12.6732,92791678911902493,268959744,32,167.89119351,-12.67323982,55934.56695602,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8917-12.6720,92791678916633998,268959744,32,167.89167178,-12.67199388,56721.45758102,1,0,0,0,0,21.306499481201172,0.2565999925136566,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8918-12.6738,92791678917711869,268959744,32,167.89178036,-12.67375278,56701.55894676,0,1,0,0,0,-999.0,-999.0,21.202600479125977,0.19085699319839478,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8920-12.6704,92791678920785934,310456320,37,167.89203826,-12.67036709,56290.64820602,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.537500381469727,0.18522800505161285,-999.0,-999.0
PSO J167.8921-12.6698,92791678921076643,310456320,37,167.89206925,-12.66977807,56016.38259259,1,0,0,0,0,20.386899948120117,0.1565600037574768,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8922-12.6701,92791678922356261,1343750144,160,167.89223695,-12.67009224,56108.96357639,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8927-12.6734,92791678927272311,268959744,32,167.89273764,-12.67339851,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.558000564575195,0.27727198600769043
PSO J167.8933-12.6732,92791678933422510,268959744,32,167.89334682,-12.67322528,56701.54728009,0,1,0,0,0,-999.0,-999.0,22.357900619506836,0.28421199321746826,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8933-12.6715,92791678933434564,310456320,37,167.89330358,-12.67150412,56285.66350694,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.812000274658203,0.18853799998760223
PSO J167.8934-12.6742,92791678933891358,268959744,32,167.89339717,-12.67419408,56721.45758102,1,0,0,0,0,22.333200454711914,0.20704099535942078,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8935-12.6749,92791678934860459,268959744,32,167.89349598,-12.67493714,56721.46991898,1,0,0,0,0,21.655399322509766,0.2343980073928833,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8941-12.6675,92791678940859433,436527104,52,167.8940274324929,-12.667421771123474,56968.53433665472,0,4,8,0,0,-999.0,-999.0,21.302400588989258,0.10014200210571289,21.02519989013672,0.10344599932432175,-999.0,-999.0,-999.0,-999.0
PSO J167.8949-12.6735,92791678949542119,310456320,37,167.89491442,-12.67354549,56290.64820602,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.78350067138672,0.14298799633979797,-999.0,-999.0
PSO J167.8951-12.6680,92791678951918841,436285440,52,167.89514308,-12.66795186,57001.64277778,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.742599487304688,0.19926699995994568,-999.0,-999.0,-999.0,-999.0
PSO J167.8954-12.6740,92791678954431607,310456320,37,167.89540287,-12.67396847,56285.66350694,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.730499267578125,0.15602600574493408
PSO J167.8955-12.6735,92791678956062150,310456320,37,167.8954993,-12.67346559,56016.38883102,2,0,0,0,0,19.728900909423828,0.057502999901771545,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8958-12.6743,92791678958391202,310456320,37,167.89579853,-12.67431111,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.478500366210938,0.13313299417495728,-999.0,-999.0
PSO J167.8962-12.6748,92791678962690589,310456320,37,167.89622939,-12.67482065,56290.64820602,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.873199462890625,0.12679700553417206,-999.0,-999.0
PSO J167.8977-12.6708,92791678976985371,1343750144,160,167.89769932,-12.67083432,56108.96357639,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8980-12.6676,92791678979989192,276901888,33,167.89796412,-12.66764767,55999.42149306,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,18.30389976501465,0.017146000638604164,-999.0,-999.0,-999.0,-999.0
PSO J167.8982-12.6705,92791678982215751,268959744,32,167.89821652,-12.67051917,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.8999-12.6673,92791678998679577,268959744,32,167.89986454,-12.66732232,56371.34005787,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.066299438476562,0.2751320004463196,-999.0,-999.0,-999.0,-999.0
PSO J167.9010-12.6702,92791679010276151,1375809536,164,167.90098855,-12.6701958,57009.63918981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.89419937133789,0.1766660064458847,-999.0,-999.0,-999.0,-999.0
PSO J167.9012-12.6679,92791679012138919,268513280,32,167.90118047,-12.66788204,56059.24864583,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.009199142456055,0.014798999764025211
PSO J167.9018-12.6691,92791679018327475,436527104,52,167.90184619263428,-12.669071270208514,56479.849778765914,1,11,17,17,13,21.9060001373291,0.14803600311279297,21.216400146484375,0.039149001240730286,20.11009979248047,0.03351999819278717,19.59160041809082,0.030215999111533165,19.400299072265625,0.07081999629735947
PSO J167.9026-12.6747,92791679025690804,436527104,52,167.90257656308074,-12.67465155415445,56641.358075002674,0,3,4,1,0,-999.0,-999.0,21.69809913635254,0.05994400009512901,21.704500198364258,0.15848399698734283,20.533100128173828,0.19217699766159058,-999.0,-999.0
PSO J167.9028-12.6677,92791679028269167,302067712,36,167.90278699,-12.6676838,57009.61668981,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.427499771118164,0.20081700384616852,-999.0,-999.0,-999.0,-999.0
PSO J167.9039-12.6672,92791679038749767,310456320,37,167.90385162,-12.66717815,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.249399185180664,0.14142799377441406
PSO J167.9053-12.6711,92791679053025057,268959744,32,167.90530311,-12.6710954,56451.27403935,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.9057-12.6685,92791679057008111,1343750144,160,167.90570157,-12.66854936,56108.96357639,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.9061-12.6724,92791679061373482,268513280,32,167.90611257,-12.67241617,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.0093994140625,0.015018000267446041
PSO J167.9062-12.6694,92791679061997045,310456320,37,167.90617644,-12.66944649,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.00790023803711,0.02029299922287464
PSO J167.9085-12.6672,92791679085169797,268513280,32,167.9084938,-12.66715824,56644.64133102,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.085899353027344,0.01776999980211258,-999.0,-999.0
PSO J167.9097-12.6699,92791679096876460,268959744,32,167.9096773,-12.66993603,57001.63881944,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.9100-12.6741,92791679100111490,268513280,32,167.90997094,-12.67406834,56285.66350694,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,17.318199157714844,0.015002000145614147
PSO J167.9100-12.6709,92791679100215348,310456320,37,167.90999558,-12.67086291,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.940799713134766,0.17796899378299713
PSO J167.9103-12.6750,92791679103420340,1343750144,160,167.9103461,-12.67502639,56015.64539352,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.9112-12.6689,92791679112227689,310456320,37,167.91119981,-12.66891676,55590.5212037,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.332500457763672,0.16591599583625793
PSO J167.9116-12.6680,92791679116378726,268959744,32,167.91162811,-12.66804665,57001.64277778,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,22.7947998046875,0.2952460050582886,-999.0,-999.0,-999.0,-999.0
PSO J167.9119-12.6726,92791679118703197,268959744,32,167.911858,-12.67264552,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.263999938964844,0.13288000226020813,-999.0,-999.0
PSO J167.9124-12.6692,92791679124187338,310456320,37,167.91239585,-12.66920333,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.931100845336914,0.156918004155159
PSO J167.9126-12.6706,92791679126055634,1343750144,160,167.91260715,-12.67061385,56108.96357639,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J167.9127-12.6729,92791679127352899,268959744,32,167.91274086,-12.67290141,55590.50946759,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.76959991455078,0.24765700101852417
PSO J167.9130-12.6739,92791679129811682,268959744,32,167.91298502,-12.67391813,55934.56695602,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.817399978637695,0.2125129997730255
PSO J167.9133-12.6731,92791679133032678,268959744,32,167.91330806,-12.67308799,55590.5212037,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.4468994140625,0.28338900208473206
PSO J167.9134-12.6746,92791679134070906,268959744,32,167.91339446,-12.67455463,55570.63616898,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.23590087890625,0.2543169856071472,-999.0,-999.0
PSO J167.9136-12.6683,92791679136188367,310456320,37,167.91359503,-12.66834609,56644.66206019,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.258899688720703,0.1923159956932068
PSO J167.9148-12.6737,92791679148091908,268959744,32,167.91480451,-12.67372259,55606.58871528,0,1,0,0,0,-999.0,-999.0,22.244400024414062,0.23309700191020966,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9089-12.6631,92801669088864637,268959744,32,166.9088843,-12.66311242,55934.57872685,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.558900833129883,0.3004159927368164
PSO J166.9091-12.6624,92801669091615568,276901888,33,166.90911013,-12.66236596,56059.23576389,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,13.640800476074219,0.0022350000217556953
PSO J166.9102-12.6633,92801669102674451,268513280,32,166.91021659,-12.66329641,56059.23576389,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,14.080900192260742,0.002623999956995249
PSO J166.9123-12.6622,92801669123435736,1343750144,160,166.91234344,-12.66219575,55933.07581019,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9132-12.6660,92801669132921198,310456320,37,166.91323138,-12.66599638,56709.4765162,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,20.798900604248047,0.15772299468517303,-999.0,-999.0,-999.0,-999.0
PSO J166.9136-12.6628,92801669136644989,1384198144,165,166.91360737,-12.66283413,56290.63743056,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.194900512695312,0.15742699801921844,-999.0,-999.0
PSO J166.9138-12.6620,92801669137645896,1343750144,160,166.91383168,-12.66200784,56118.24233796,0,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9140-12.6615,92801669140646547,310456320,37,166.91400231,-12.66153719,56709.50100694,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,19.79129981994629,0.08642499893903732,-999.0,-999.0,-999.0,-999.0
PSO J166.9145-12.6600,92801669145628408,310456320,37,166.91450089,-12.65998838,56709.51322917,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,19.524099349975586,0.0761990025639534,-999.0,-999.0,-999.0,-999.0
PSO J166.9157-12.6600,92801669157368429,310456320,37,166.91567668,-12.65996954,56285.66350694,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.287599563598633,0.15351499617099762
PSO J166.9158-12.6667,92801669158230283,268959744,32,166.91582379,-12.66673945,-999.0,1,0,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9158-12.6634,92801669159074328,310456320,37,166.91584758,-12.6633945,55274.40244213,1,0,0,0,0,20.580400466918945,0.1557140052318573,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9160-12.6595,92801669160709024,310456320,37,166.91600449,-12.65948587,56715.44516204,1,0,0,0,0,21.01650047302246,0.17046500742435455,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9162-12.6600,92801669162468436,310456320,37,166.91618448,-12.65996382,56290.64820602,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.96430015563965,0.13569900393486023,-999.0,-999.0
PSO J166.9162-12.6631,92801669162674659,302067712,36,166.91621182,-12.66311751,55999.41425926,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,21.171300888061523,0.19322800636291504,-999.0,-999.0,-999.0,-999.0
PSO J166.9175-12.6624,92801669175125531,302067712,36,166.91745694,-12.66239016,56007.38626157,0,1,0,0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
PSO J166.9178-12.6622,92801669178745816,310456320,37,166.91781259,-12.66215257,56644.64133102,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.087600708007812,0.15598100423812866,-999.0,-999.0
