    HJD      Phase   Vdmag
52890.72059 0.96509 -0.350
52890.72155 0.96527 -0.342
52890.72250 0.96544 -0.342
52890.72346 0.96561 -0.337
52890.72445 0.96579 -0.356
52890.72537 0.96596 -0.343
52890.72636 0.96614 -0.342
52890.72732 0.96631 -0.336
52890.72827 0.96649 -0.340
52890.72925 0.96666 -0.339
52890.73019 0.96683 -0.339
52890.73117 0.96701 -0.342
52890.73211 0.96718 -0.336
52890.73309 0.96736 -0.345
52890.73402 0.96753 -0.326
52890.73500 0.96771 -0.327
52890.73596 0.96788 -0.333
52890.73690 0.96805 -0.334
52890.73788 0.96823 -0.355
52890.73883 0.96840 -0.353
52890.73981 0.96858 -0.335
52890.74077 0.96876 -0.325
52890.74173 0.96893 -0.323
52890.74269 0.96910 -0.336
52890.74366 0.96928 -0.342
52890.74460 0.96945 -0.338
52890.74556 0.96963 -0.324
52890.74653 0.96980 -0.331
52890.74749 0.96998 -0.339
52890.74844 0.97015 -0.318
52890.74941 0.97033 -0.325
52890.75036 0.97050 -0.327
52890.75132 0.97067 -0.329
52890.75228 0.97085 -0.314
52890.75324 0.97102 -0.321
52890.75420 0.97120 -0.317
52890.75517 0.97137 -0.317
52890.75614 0.97155 -0.317
52890.75709 0.97172 -0.330
52890.75805 0.97189 -0.310
52890.75901 0.97207 -0.325
52890.75997 0.97224 -0.318
52890.76093 0.97242 -0.312
52890.76189 0.97259 -0.310
52890.76285 0.97277 -0.310
52890.76382 0.97294 -0.304
52890.76476 0.97311 -0.318
52890.76574 0.97329 -0.306
52890.76671 0.97347 -0.308
52890.76767 0.97364 -0.304
52890.76863 0.97382 -0.295
52890.76958 0.97399 -0.293
52890.77054 0.97416 -0.294
52890.77150 0.97434 -0.301
52890.77248 0.97452 -0.281
52890.77342 0.97469 -0.268
52890.77439 0.97486 -0.284
52890.77533 0.97503 -0.267
52890.77631 0.97521 -0.257
52890.77725 0.97538 -0.272
52890.77823 0.97556 -0.270
52890.77919 0.97573 -0.256
52890.78013 0.97591 -0.262
52890.78110 0.97608 -0.244
52890.78206 0.97626 -0.252
52890.78303 0.97643 -0.250
52890.78399 0.97661 -0.252
52890.78496 0.97678 -0.237
52890.78590 0.97695 -0.248
52890.78689 0.97713 -0.245
52890.78784 0.97731 -0.244
52890.78880 0.97748 -0.237
52890.78976 0.97765 -0.226
52890.79072 0.97783 -0.232
52890.79168 0.97800 -0.231
52890.79264 0.97818 -0.219
52890.79360 0.97835 -0.209
52890.79454 0.97852 -0.205
52890.79553 0.97870 -0.220
52890.79649 0.97888 -0.199
52890.79742 0.97905 -0.208
52890.79841 0.97923 -0.205
52890.79937 0.97940 -0.199
52890.80033 0.97957 -0.196
52890.80129 0.97975 -0.202
52890.80225 0.97992 -0.184
52890.80319 0.98009 -0.196
52890.80417 0.98027 -0.184
52890.80513 0.98045 -0.166
52890.80609 0.98062 -0.176
52890.80705 0.98080 -0.186
52890.80801 0.98097 -0.171
52890.80896 0.98114 -0.150
52890.80992 0.98132 -0.157
52890.81091 0.98150 -0.160
52890.81183 0.98166 -0.160
52890.81282 0.98184 -0.157
52890.81378 0.98202 -0.149
52890.81473 0.98219 -0.134
52890.81571 0.98237 -0.129
52890.81665 0.98254 -0.126
52890.81762 0.98271 -0.124
52890.81856 0.98289 -0.131
52890.81954 0.98306 -0.129
52890.82050 0.98324 -0.126
52890.82146 0.98341 -0.116
52890.82242 0.98359 -0.111
52890.82339 0.98376 -0.098
52890.82435 0.98394 -0.106
52890.82530 0.98411 -0.100
52890.82628 0.98429 -0.098
52890.82722 0.98446 -0.082
52890.82819 0.98463 -0.100
52890.82913 0.98481 -0.073
52890.83011 0.98498 -0.074
52890.83107 0.98516 -0.063
52890.83203 0.98533 -0.070
52890.83299 0.98551 -0.076
52890.83395 0.98568 -0.061
52890.83491 0.98586 -0.049
52890.83586 0.98603 -0.054
52890.83682 0.98620 -0.058
52890.83778 0.98638 -0.039
52890.83876 0.98655 -0.043
52890.83971 0.98673 -0.033
52890.84067 0.98690 -0.036
52890.84163 0.98708 -0.037
52890.84259 0.98725 -0.011
52890.84355 0.98742 -0.017
52890.84451 0.98760 -0.022
52890.84549 0.98778 -0.011
52890.84642 0.98795 -0.001
52890.84740 0.98812  0.023
52890.84836 0.98830 -0.013
52890.84932 0.98847  0.006
52890.85028 0.98865  0.014
52890.85123 0.98882  0.021
52890.85221 0.98900  0.030
52890.85317 0.98917  0.030
52890.85412 0.98934  0.042
52890.85508 0.98952  0.029
52890.85605 0.98970  0.043
52890.85701 0.98987  0.046
52890.85797 0.99004  0.057
52890.85893 0.99022  0.092
52890.85988 0.99039  0.058
52890.86084 0.99057  0.077
52890.86180 0.99074  0.088
52890.86277 0.99092  0.059
52890.86372 0.99109  0.109
52890.86469 0.99126  0.080
52890.86566 0.99144  0.078
52890.86659 0.99161  0.096
52890.86758 0.99179  0.093
52890.86851 0.99196  0.125
52890.86950 0.99214  0.105
52890.87046 0.99231  0.124
52890.87141 0.99249  0.120
52890.87237 0.99266  0.127
52890.87334 0.99284  0.127
52890.87430 0.99301  0.135
52890.87524 0.99318  0.121
52890.87622 0.99336  0.134
52890.87717 0.99353  0.134
52890.87814 0.99371  0.136
52890.87909 0.99388  0.138
52890.88005 0.99405  0.156
52890.88101 0.99423  0.157
52890.88199 0.99441  0.152
52890.88295 0.99458  0.168
52890.88391 0.99476  0.161
52890.88486 0.99493  0.161
52890.88582 0.99510  0.163
52890.88679 0.99528  0.178
52890.88773 0.99545  0.175
52890.88871 0.99563  0.169
52890.88965 0.99580  0.177
52890.89063 0.99598  0.158
52890.89159 0.99615  0.156
52890.89254 0.99632  0.170
52890.89350 0.99650  0.176
52890.89445 0.99667  0.175
52890.89544 0.99685  0.171
52890.89637 0.99702  0.167
52890.89736 0.99720  0.170
52890.89830 0.99737  0.170
52890.89928 0.99755  0.182
52890.90023 0.99772  0.173
52890.90119 0.99789  0.189
52890.90216 0.99807  0.165
52890.90310 0.99824  0.173
52890.90408 0.99842  0.148
52890.90502 0.99859  0.170
52890.90599 0.99877  0.168
52890.90695 0.99894  0.172
52890.90791 0.99912  0.171
52890.90887 0.99929  0.172
52890.90984 0.99947  0.182
52890.91080 0.99964  0.187
52890.91176 0.99981  0.182
52890.91274 0.99999  0.180
52890.91368 0.00016  0.177
52890.91465 0.00034  0.189
52890.91559 0.00051  0.165
52890.91657 0.00069  0.165
52890.91753 0.00086  0.174
52890.91847 0.00103  0.181
52890.91945 0.00121  0.177
52890.92039 0.00138  0.161
52890.92137 0.00156  0.165
52890.92231 0.00173  0.176
52890.92330 0.00191  0.183
52890.92426 0.00208  0.162
52890.92521 0.00226  0.185
52890.92617 0.00243  0.178
52890.92712 0.00260  0.178
52890.92810 0.00278  0.177
52890.92904 0.00295  0.178
52890.93001 0.00313  0.178
52890.93097 0.00330  0.158
52890.93193 0.00348  0.170
52890.93288 0.00365  0.170
52890.93386 0.00383  0.174
52890.93482 0.00400  0.188
52890.93576 0.00417  0.148
52890.93675 0.00435  0.178
52890.93769 0.00452  0.144
52890.93867 0.00470  0.179
52890.93963 0.00488  0.162
52890.94059 0.00505  0.158
52890.94153 0.00522  0.143
52890.94251 0.00540  0.177
52890.94347 0.00557  0.137
52890.94441 0.00574  0.141
52890.94539 0.00592  0.152
52890.94633 0.00609  0.156
52890.94731 0.00627  0.158
52890.94825 0.00644  0.136
52890.94923 0.00662  0.135
52890.95018 0.00679  0.132
52890.95117 0.00697  0.134
52890.95212 0.00715  0.140
52890.95305 0.00731  0.111
52890.95405 0.00750  0.115
52890.95499 0.00767  0.130
52890.95596 0.00784  0.098
52890.95690 0.00801  0.104
52890.95789 0.00819  0.118
52890.95883 0.00836  0.100
52890.95979 0.00854  0.113
52890.96075 0.00871  0.081
52890.96171 0.00889  0.068
52890.96267 0.00906  0.106
52890.96363 0.00924  0.058
52890.96459 0.00941  0.085
52890.96555 0.00958  0.067
52890.96652 0.00976  0.085
52890.96748 0.00994  0.043
52890.96844 0.01011  0.039
